risk_level	doi	pmcid	title	year	journal	n_citations	rationale	verified_policy	combo	bio_HLA	bio_MHC	bio_pseudogene	bio_cancer	bio_DE_signature	bio_classify_patient	bio_immune_evasion	bio_immunotherapy	bio_AMP	bio_multimapper_note	likely_scrna	likely_bulk	github_links
NONE	10.7554/elife.96907		Dysfunction of Calcyphosine-Like gene impairs retinal angiogenesis through the MYC axis and is associated with familial exudative vitreoretinopathy	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.90575.2		Disease modeling and pharmacological rescue of autosomal dominant Retinitis Pigmentosa associated with RHO copy number variation	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96693.1		Modeling Hereditary Diffuse Leukoencephalopathy with Axonal Spheroids using microglia-sufficient brain organoids	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.89999.3		Early acquisition of S-specific Tfh clonotypes after SARS-CoV-2 vaccination is associated with the longevity of anti-S antibodies	2024	eLife	0				True	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.91883.2		BMP signaling maintains auricular chondrocyte identity and prevents microtia development by inhibiting protein kinase A	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.91037.3		Transposable elements regulate thymus development and function	2024	eLife	0				False	True	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.92344.2		Whole blood transcriptional profiles and the pathogenesis of tuberculous meningitis	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96257.1		Dual Targeting of Histone Deacetylases and MYC as Potential Treatment Strategy for H3-K27M Pediatric Gliomas	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.94866.1		Lack of evidence supporting transgenerational effects of non-transmitted paternal alleles on the murine transcriptome	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.94866		Lack of evidence supporting transgenerational effects of non-transmitted paternal alleles on the murine transcriptome	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.92645.2		Inhibition of miR-199b-5p reduces pathological alterations in Osteoarthritis by potentially targeting Fzd6 and Gcnt2	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.91260.2		PKR activation-induced mitochondrial dysfunction in HIV-transgenic mice with nephropathy	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.94884.1		A novel human pluripotent stem cell-based gene activation system identifies IGFBP2 as a mediator in the production of hematopoietic progenitors in vitro	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96575.1		Expression of Most Retrotransposons in Human Blood Correlates with Biological Aging	2024	eLife	0				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.95988.1		Unveiling neoadjuvant chemotherapy-induced immune landscape remodeling and metabolic reprogramming in lung adenocarcinoma by scRNA-sequencing	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.95774.1		The conserved genetic program of male germ cells uncovers ancient regulators of human spermatogenesis	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.91783.3		circHIPK3 nucleates IGF2BP2 and functions as a competing endogenous RNA	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.89004.4		Sex-biased regulatory changes in the placenta of native highlanders contribute to adaptive fetal development	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98175.1		SRSF2 is a key player in orchestrating the directional migration and differentiation of MyoD progenitors during skeletal muscle development	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97279.1		Metastasis of colon cancer requires Dickkopf-2 to generate cancer cells with Paneth cell properties	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97335.1		Single-cell profiling reveals the intratumor heterogeneity and immunosuppressive microenvironment in cervical adenocarcinoma	2024	eLife	0				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.7554/elife.89367.2		Temporally resolved early BMP-driven transcriptional cascade during human amnion specification	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.88942.4		Single-cell transcriptome analysis of cavernous tissues reveals the key roles of pericytes in diabetic erectile dysfunction	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98344		TCR transgenic clone selection guided by immune receptor analysis and single-cell RNA expression of polyclonal responders	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98366.1		Unveiling the influence of tumor and immune signatures on immune checkpoint therapy in advanced lung cancer	2024	eLife	0				False	False	False	True	False	True	False	True	False	False	False	False	
NONE	10.7554/elife.98344.1		TCR transgenic clone selection guided by immune receptor analysis and single cell RNA expression of polyclonal responders	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98366		Unveiling the influence of tumor and immune signatures on immune checkpoint therapy in advanced lung cancer	2024	eLife	0				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.7554/elife.97201.1		Resting natural killer cells promote the progress of colon cancer liver metastasis by elevating tumor-derived sSCF	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97096.1		Identification of novel myelodysplastic syndromes prognostic subgroups by integration of inflammation, cell-type composition, and immune signatures in the bone marrow	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96693.2		Modeling Hereditary Diffuse Leukoencephalopathy with Axonal Spheroids using microglia-sufficient brain organoids	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.92841.2		Tumor Purity-Related Genes for Predicting the Prognosis and Drug Sensitivity of DLBCL Patients	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96713.1		Identification of type 2 diabetes- and obesity-associated human β-cells using deep transfer learning	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.92426.2		Human DDX6 regulates translation and decay of inefficiently translated mRNAs	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96257.2		Dual Targeting of Histone Deacetylases and MYC as Potential Treatment Strategy for H3-K27M Pediatric Gliomas	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.89611.3		Cortical Plasticity is associated with Blood-Brain-Barrier Modulation	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98531.1		PDGFRα signaling regulates Srsf3 transcript binding to affect PI3K signaling and endosomal trafficking	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98867.1		NK Cell Exhaustion in Wilson’s Disease Revealed by Single-cell RNA Sequencing Predicts the Prognosis of Cholecystitis	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.91705.2		Patient-derived xenografts and single-cell sequencing identifies three subtypes of tumor-reactive lymphocytes in uveal melanoma metastases	2024	eLife	0				True	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.7554/elife.99862.1		Dysfunctional S1P/S1PR1 signaling in the dentate gyrus drives vulnerability of chronic pain-related memory impairment	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.99790.1		Single-nucleus transcriptomics reveal the cytological mechanism of conjugated linoleic acids in regulating intramuscular fat deposition	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96783		Sex differences in bile acid homeostasis and excretion underlie the disparity in liver cancer incidence between males and females	2024	eLife	0				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.98768		Real-time transcriptomic profiling in distinct experimental conditions	2024	eLife	0				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.98775.1		Chronic hyperactivation of midbrain dopamine neurons causes preferential dopamine neuron degeneration	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.91260.3		PKR activation-induced mitochondrial dysfunction in HIV-transgenic mice with nephropathy	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.93621.2		Inhibition of mitochondrial protein import and proteostasis by a pro-apoptotic lipid	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.91313.2		BMP2 and BMP7 cooperate with H3.3K27M to promote quiescence and invasiveness in pediatric diffuse midline gliomas	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96907.2		Defective CAPSL function causes impaired retinal angiogenesis through the MYC axis and is associated with familial exudative vitreoretinopathy	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100406		IDH1 regulates human erythropoiesis by eliciting chromatin state reprogramming	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100406.1		IDH1 regulates human erythropoiesis by eliciting chromatin state reprogramming in a metabolic enzyme independent manner	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97827.1		CPT1A Mediates Radiation Sensitivity in Colorectal Cancer	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98081.1		A human forebrain organoid model reveals the essential function of GTF2IRD1-TTR-ERK axis for the neurodevelopmental deficits of Williams Syndrome	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97424		A model-based factorization method for scRNA data unveils bifurcating transcriptional modules underlying cell fate determination	2024	eLife	0				False	False	False	True	True	False	False	True	False	False	False	False	
NONE	10.7554/elife.100248.1		SARS-CoV-2 NSP13 interacts with TEAD to suppress Hippo-YAP signaling	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97424.1		MGPfactXMBD: A Model-Based Factorization Method for scRNA Data Unveils Bifurcating Transcriptional Modules Underlying Cell Fate Determination	2024	eLife	0				False	False	False	True	True	False	False	True	False	False	False	False	
NONE	10.7554/elife.97096.2		Identification of novel myelodysplastic syndromes prognostic subgroups by integration of inflammation, cell-type composition, and immune signatures in the bone marrow	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.94698.2		Defining cell type-specific immune responses in a mouse model of allergic contact dermatitis by single-cell transcriptomics	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.95774.2		The conserved genetic program of male germ cells uncovers ancient regulators of human spermatogenesis	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100449.1		Control of 3’ splice site selection by the yeast splicing factor Fyv6	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97096.3		Identification of novel myelodysplastic syndromes prognostic subgroups by integration of inflammation, cell-type composition, and immune signatures in the bone marrow	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.88813.3		Negative cell cycle regulation by Calcineurin is necessary for proper beta cell regeneration in zebrafish	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96423.1		Differential growth and transcriptomic profile of stem cell-derived midbrain astrocytes	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96423		Changes in neural progenitor lineage composition during astrocytic differentiation of human iPSCs	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100797		GATA6 regulates WNT and BMP programs to pattern precardiac mesoderm during the earliest stages of human cardiogenesis	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96575.3		Expression of Most Retrotransposons in Human Blood Correlates with Biological Aging	2024	eLife	0				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.88879.2		Bestrophin-4 relays Hes4 and interacts with Twist1 to suppress epithelial-to-mesenchymal transition in colorectal cancer cells	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.94811.2		Human DCP1 is crucial for mRNA decapping and possesses paralog-specific gene regulating functions	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101974.1		Restraint of melanoma progression by cells in the local skin environment	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101974		Restraint of melanoma progression by cells in the local skin environment	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.95774.3		The conserved genetic program of male germ cells uncovers ancient regulators of human spermatogenesis	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96951.2		Increased inflammatory signature in myeloid cells of non-small cell lung cancer patients with high clonal hematopoiesis burden	2024	eLife	0				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.7554/elife.102634.1		Mast cells promote pathology and susceptibility in tuberculosis	2024	eLife	0				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.101888		Loss function of tumor suppressor FRMD8 confers resistance to tamoxifen therapy via a dual mechanism	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100949.1		Discovering Root Causal Genes with High Throughput Perturbations	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98366.2		Unveiling the influence of tumor and immune signatures on immune checkpoint therapy in advanced lung cancer	2024	eLife	0				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.7554/elife.101579.1		Image-based identification and isolation of micronucleated cells to dissect cellular consequences	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.99790.2		Single-nucleus transcriptomics reveal the cytological mechanism of conjugated linoleic acids in regulating intramuscular fat deposition	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.86978.2		Establishing And Maintaining The Blood-Brain Barrier: Epigenetic And Signaling Determinants	2024	eLife	0				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.90875.2		Modeling corticotroph deficiency with pituitary organoids supports the functional role of NFKB2 in human pituitary differentiation	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.94242.3		Longitudinal transcriptional changes reveal genes from the natural killer cell-mediated cytotoxicity pathway as critical players underlying COVID-19 progression	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101619		Multi-gradient permutation survival analysis identifies mitosis and immune signatures steadily associated with cancer patient prognosis	2024	eLife	0				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.7554/elife.101619.1		Multi-gradient Permutation Survival Analysis Identifies Mitosis and Immune Signatures Steadily Associated with Cancer Patient Prognosis	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.89652.2		Single Cell Transcriptomics-Informed Induced Pluripotent Stem Cells Differentiation to Tenogenic Lineage	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98531.2		PDGFRα signaling regulates Srsf3 transcript binding to affect PI3K signaling and endosomal trafficking	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101224.1		Endogenous FGFs drive ERK-dependent cell fate patterning in 2D human gastruloids	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101369		Transcriptional pattern enriched for synaptic signaling is associated with shorter survival of patients with high-grade serous ovarian cancer	2024	eLife	0				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.7554/elife.101369.1		Transcriptional pattern enriched for synaptic signaling is associated with shorter survival of patients with high-grade serous ovarian cancer	2024	eLife	0				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.7554/elife.97827.2		CPT1A Mediates Radiation Sensitivity in Colorectal Cancer	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97279.3		Metastasis of colon cancer requires Dickkopf-2 to generate cancer cells with Paneth cell properties	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.102441.1		Tuberculosis susceptibility in genetically diverse mice reveals functional diversity of neutrophils	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100449.2		Control of 3ʹ splice site selection by the yeast splicing factor Fyv6	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.95988.2		Unveiling chemotherapy-induced immune landscape remodeling and metabolic reprogramming in lung adenocarcinoma by scRNA-sequencing	2024	eLife	0				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.7554/elife.101499		Estimating bone marrow adiposity from head MRI and identifying its genetic architecture	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.88916.2		Complex aneuploidy triggers autophagy and p53-mediated apoptosis and impairs the second lineage segregation in human preimplantation embryos	2024	eLife	0				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.100081.1		Molecular consequences of acute versus chronic CDK12 loss in prostate carcinoma nominates distinct therapeutic strategies	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100159.1		Eed controls craniofacial osteoblast differentiation and mesenchymal proliferation from the neural crest	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100923.1		Integrated Analysis of Single-Cell and Bulk RNA-Seq Data reveals that Ferroptosis-Related Genes Mediated the Tumor Microenvironment predicts Prognosis, and guides Drug Selection in Triple-Negative Breast Cancer	2024	eLife	0				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.7554/elife.95411.2		3D genomic features across &gt;50 diverse cell types reveal insights into the genomic architecture of childhood obesity	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.99862.2		Dysfunctional S1P/S1PR1 signaling in the dentate gyrus drives vulnerability of chronic pain-related memory impairment	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98344.2		TCR transgenic clone selection guided by immune receptor analysis and single cell RNA expression of polyclonal responders	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.103729.1		Evolutionary unique N-glycan-dependent protein quality control system plays pivotal roles in cellular fitness and extracellular vesicle transport in Cryptococcus neoformans	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96850.2		The domesticated transposon protein L1TD1 associates with its ancestor L1 ORF1p to promote LINE-1 retrotransposition	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.102449.1		Pan-tissue Transcriptome Analysis Reveals Sex-dimorphic Human Aging	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.102449		Pan-tissue transcriptome analysis reveals sex-dimorphic human aging	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98867.2		NK Cell Exhaustion in Wilson’s Disease Revealed by Single-cell RNA Sequencing Predicts the Prognosis of Cholecystitis	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96951.3		Increased inflammatory signature in myeloid cells of non-small cell lung cancer patients with high clonal hematopoiesis burden	2024	eLife	0				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.7554/elife.104139.1		Decoding m6Am by simultaneous transcription-start mapping and methylation quantification	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.102287.1		Decapping activators Edc3 and Scd6 act redundantly with Dhh1 in post-transcriptional repression of starvation-induced pathways	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100832		Cell type-specific network analysis in Diversity Outbred mice identifies genes potentially responsible for human bone mineral density GWAS associations	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.102451.1		Autologous P63+ lung progenitor cell transplantation in idiopathic pulmonary fibrosis: a phase 1 clinical trial	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100623.1		Deep learning linking mechanistic models to single-cell transcriptomics data reveals transcriptional bursting in response to DNA damage	2024	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97424.2		MGPfactXMBD: A Model-Based Factorization Method for scRNA Data Unveils Bifurcating Transcriptional Modules Underlying Cell Fate Determination	2024	eLife	0				False	False	False	True	True	False	False	True	False	False	False	False	
NONE	10.7554/elife.103073.1		Protective effects of PDGF-AB/BB against cellular senescence in human intervertebral disc	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98344.3		TCR transgenic clone selection guided by immune receptor analysis and single-cell RNA expression of polyclonal responders	2024	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101236.1		ACVR2A Facilitates Trophoblast Cell Invasion through TCF7/c-JUN Pathway in Pre-eclampsia Progression	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.89573.2		Replication stress inducing ELF3 upregulation promotes BRCA1-deficient breast tumorigenesis in luminal progenitors	2025	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.87615.2		The Human Mitochondrial Genome Encodes for an Interferon-Responsive Host Defense Peptide	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.102879		Identification of neurodevelopmental organization of the cell populations of juvenile Huntington’s disease using dorso-ventral HD organoids and HD mouse embryos	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.102879.1		Identification of neurodevelopmental organization of the cell populations of juvenile Huntington’s disease using dorso-ventral HD organoids and HD mouse embryos	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.104139.2		Decoding m6Am by simultaneous transcription-start mapping and methylation quantification	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.103888		Sex-specific attenuation of photoreceptor degeneration by reserpine in a rhodopsin P23H rat model of autosomal dominant retinitis pigmentosa	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.103074		Comprehensive profiling of migratory primordial germ cells reveals niche-specific differences in non-canonical Wnt and Nodal-Lefty signaling in anterior vs posterior migrants	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96591.2		Single-nucleus multiomics reveals the gene-regulatory networks underlying sex determination of murine primordial germ cells	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.102451.2		Autologous P63+ lung progenitor cell transplantation in idiopathic pulmonary fibrosis: a phase 1 clinical trial	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97958.2		ScRNA-seq and scATAC-seq reveal that sertoli cell mediate spermatogenesis disorders through stage-specific communications in non-obstructive azoospermia	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100887		Molecular feature-based classification of retroperitoneal liposarcoma: a prospective cohort study	2025	eLife	0				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.100887.1		Molecular Feature-Based Classification of Retroperitoneal Liposarcoma: A Prospective Cohort Study	2025	eLife	0				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.102442.1		Drug combination prediction for cancer treatment using disease-specific drug response profiles and single-cell transcriptional signatures	2025	eLife	0				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.102442		Drug combination prediction for cancer treatment using disease-specific drug response profiles and single-cell transcriptional signatures	2025	eLife	0				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.100797.2		GATA6 regulates WNT and BMP programs to pattern precardiac mesoderm during the earliest stages of human cardiogenesis	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.104441.1		HERV activation segregates ME/CFS from fibromyalgia while defining a novel nosologic entity	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97424.3		A model-based factorization method for scRNA data unveils bifurcating transcriptional modules underlying cell fate determination	2025	eLife	0				False	False	False	True	True	False	False	True	False	False	False	False	
NONE	10.7554/elife.100949.2		Discovering Root Causal Genes with High Throughput Perturbations	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.102626.1		Genome Restructuring around Innate Immune Genes in Monocytes in Alcohol-associated Hepatitis	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.102626		Genome Restructuring around Innate Immune Genes in Monocytes in Alcohol-associated Hepatitis	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.87930.3		De novo identification of universal cell mechanics gene signatures	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96850.3		The domesticated transposon protein L1TD1 associates with its ancestor L1 ORF1p to promote LINE-1 retrotransposition	2025	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97682.3		Multiplexed assays of human disease-relevant mutations reveal UTR dinucleotide composition as a major determinant of RNA stability	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.104856.1		Multi-Omics Single-Cell Analysis Reveals Key Regulators of HIV-1 Persistence and Aberrant Host Immune Responses in Early Infection	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101579.2		Image-based identification and isolation of micronucleated cells to dissect cellular consequences	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.99790.3		Single-nucleus transcriptomics reveal the cytological mechanism of conjugated linoleic acids in regulating intramuscular fat deposition	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98348.2		Synaptic deregulation of cholinergic projection neurons causes olfactory dysfunction across 5 fly Parkinsonism models	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.90531.2		Immunoglobulin M regulates airway hyperresponsiveness independent of T helper 2 allergic inflammation	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.104367.1		Opposing Regulation of TNF Responses and IL-1β+ Macrophages by PGE2-cAMP and IFN-γ Signaling	2025	eLife	0				False	False	False	True	True	False	False	True	False	False	False	False	
NONE	10.7554/elife.93373.2		Loss of CTRP10 results in female obesity with preserved metabolic health	2025	eLife	0				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.105404		Notch signaling maintains a progenitor-like subclass of hepatocellular carcinoma	2025	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100949.3		Discovering root causal genes with high-throughput perturbations	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.105404.1		Notch signaling maintains a progenitor-like subclass of hepatocellular carcinoma	2025	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.104359.1		Phospholipid Scramblase 1 (PLSCR1) Regulates Interferon-Lambda Receptor 1 (IFN-λR1) and IFN-λ Signaling in Influenza A Virus (IAV) Infection	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
