cluster_id	cluster_size	n_genes	n_protein_coding	n_pseudogene	n_other	mixed_pc_pseudo	gene_names	window_bp
C51506_6cee8f0eec	2	1	2	0	0	0	NUP88	400
C51507_ef186932f2	2	1	2	0	0	0	NUP88	400
C51508_72054ccba7	2	1	2	0	0	0	NUP88	400
C51509_0674c695d2	2	1	2	0	0	0	NUP88	400
C51510_870de5f7e4	2	1	1	0	1	0	NUP88	400
C51511_a2dde74d4e	2	1	0	0	2	0	RPAIN	400
C51512_bffe48517f	2	1	2	0	0	0	RPAIN	400
C51513_51f245010f	2	1	1	0	1	0	DHX33	400
C51514_bed710d82d	2	1	0	0	2	0	DHX33-DT	400
C51515_4628394b03	2	1	2	0	0	0	DERL2	400
C51516_cd363a7857	2	1	2	0	0	0	DERL2	400
C51517_bdc4489add	2	1	2	0	0	0	MIS12	400
C51518_177567dd3c	2	1	2	0	0	0	NLRP1	400
C51519_34af4b4945	2	1	2	0	0	0	NLRP1	400
C51520_602d20ebea	2	1	2	0	0	0	WSCD1	400
C51521_8f0e84d202	2	1	2	0	0	0	WSCD1	400
C51522_ad89303b41	2	1	0	0	2	0	ENSG00000285593	400
C51523_2e786b8e41	2	1	0	0	2	0	ENSG00000285593	400
C51524_d6b477535a	2	1	2	0	0	0	AIPL1	400
C51525_0a1be89e49	2	1	2	0	0	0	AIPL1	400
C51526_457bf99107	2	1	2	0	0	0	PIMREG	400
C51527_2a2c53dbf4	2	2	2	0	0	0	ENSG00000282936;KIAA0753	400
C51528_25fc7e4df8	2	1	2	0	0	0	SLC13A5	400
C51529_7c84b86064	2	1	1	0	1	0	SLC13A5	400
C51530_f6565cd892	2	1	2	0	0	0	XAF1	400
C51531_ef412db3f0	2	1	2	0	0	0	XAF1	400
C51532_6403796da9	2	1	0	0	2	0	XAF1	400
C51533_090fb142af	2	1	0	0	2	0	MIR497HG	400
C51534_957316865e	2	1	0	0	2	0	MIR497HG	400
C51535_1757980b03	2	1	0	0	2	0	MIR497HG	400
C51536_efba3acaca	2	1	0	0	2	0	MIR497HG	400
C51537_fd07ca6909	2	1	0	0	2	0	MIR497HG	400
C51538_c10f4568a2	2	1	0	0	2	0	MIR497HG	400
C51539_eb9998975a	2	1	0	0	2	0	MIR497HG	400
C51540_15a1e166da	2	1	0	0	2	0	RNASEK	400
C51541_78c80e1f7d	2	2	2	0	0	0	BACC1;RNASEK-C17orf49	400
C51542_dd96570f86	2	1	2	0	0	0	BCL6B	400
C51543_dc30b87286	2	1	2	0	0	0	CLEC10A	400
C51544_dc2448434c	2	1	2	0	0	0	CLEC10A	400
C51545_e1c791b7b5	2	1	2	0	0	0	CLEC10A	400
C51546_ae0f409e1a	2	1	2	0	0	0	ASGR1	400
C51547_822b9bf42f	2	1	2	0	0	0	DLG4	400
C51548_0b9c546d39	2	1	2	0	0	0	ACADVL	400
C51549_4e937a51b4	2	1	1	0	1	0	ACADVL	400
C51550_f8e724c9a9	2	1	2	0	0	0	DVL2	400
C51551_e9f43d428e	2	1	2	0	0	0	PHF23	400
C51552_97cb5ff33c	2	1	2	0	0	0	CTDNEP1	400
C51553_989e17cbb9	2	2	0	0	2	0	ENSG00000262302;ENSG00000288264	400
C51554_b7cb69c4ed	2	2	2	0	0	0	ELP5	400
C51555_ec4bf08b66	2	2	2	0	0	0	ELP5	400
C51556_8c1057db73	2	2	2	0	0	0	ELP5	400
C51557_d801fef856	2	2	2	0	0	0	ELP5	400
C51558_4ed33cacf5	2	2	2	0	0	0	ELP5	400
C51559_b59593a3cb	2	2	2	0	0	0	ELP5	400
C51560_00e1cd48b9	2	2	2	0	0	0	ELP5	400
C51561_f14bde6a27	2	2	2	0	0	0	ELP5	400
C51562_ab5b3ad9e9	2	2	2	0	0	0	ELP5	400
C51563_05a4683cfa	2	2	0	0	2	0	ELP5	400
C51564_9e05d17dd1	2	2	2	0	0	0	ELP5	400
C51565_1a3d09f2d2	2	2	2	0	0	0	CLDN7	400
C51566_61b3d5a608	2	1	2	0	0	0	CLDN7	400
C51567_b8db33ea9a	2	2	2	0	0	0	CLDN7	400
C51568_d6bd208816	2	2	2	0	0	0	CLDN7	400
C51569_349acffe98	2	2	2	0	0	0	CLDN7	400
C51570_d8b01b6fcd	2	2	2	0	0	0	CLDN7	400
C51571_0165c15ebd	2	2	0	0	2	0	CLDN7	400
C51572_7ab01f3158	2	2	0	0	2	0	Y_RNA	400
C51573_cf5da58fed	2	2	2	0	0	0	SLC2A4	400
C51574_4089e5e9e2	2	2	0	0	2	0	SLC2A4	400
C51575_c25ea983e8	2	2	2	0	0	0	SLC2A4	400
C51576_796caf1c91	2	2	0	0	2	0	SLC2A4	400
C51577_f57f117ccc	2	2	2	0	0	0	SLC2A4	400
C51578_bc8d6d38b4	2	1	2	0	0	0	YBX2	400
C51579_630f76d7d3	2	2	2	0	0	0	YBX2	400
C51580_177d4a3d27	2	2	0	0	2	0	YBX2	400
C51581_f4073da886	2	2	0	0	2	0	YBX2	400
C51582_2ba06248ea	2	2	0	0	2	0	YBX2	400
C51583_7262dd28f3	2	2	0	0	2	0	EIF5A	400
C51584_b3c73fc74d	2	2	2	0	0	0	EIF5A	400
C51585_f31596da19	2	2	2	0	0	0	EIF5A	400
C51586_44f2194eed	2	2	0	0	2	0	EIF5A	400
C51587_cccb8d06e6	2	2	2	0	0	0	EIF5A	400
C51588_fd978b23b2	2	2	2	0	0	0	GPS2	400
C51589_91f660e97e	2	2	0	0	2	0	GPS2	400
C51590_9bcdefcbf4	2	2	2	0	0	0	GPS2	400
C51591_20f9feebaa	2	2	2	0	0	0	GPS2	400
C51592_d458da6fc9	2	2	2	0	0	0	GPS2	400
C51593_01e733d2b1	2	1	2	0	0	0	GPS2	400
C51594_d378fd66c0	2	2	0	0	2	0	GPS2	400
C51595_788b2cab77	2	2	2	0	0	0	GPS2	400
C51596_b75d87d5ff	2	2	0	0	2	0	GPS2	400
C51597_f1a96d5835	2	2	0	0	2	0	GPS2	400
C51598_683de2b64b	2	2	0	0	2	0	GPS2	400
C51599_f7d4bec90e	2	2	0	0	2	0	GPS2	400
C51600_4b79d0cce3	2	2	0	0	2	0	GPS2	400
C51601_fd7f97e554	2	2	0	0	2	0	GPS2	400
C51602_74e8740b06	2	2	2	0	0	0	NEURL4	400
C51603_d5bc1ee6db	2	2	0	0	2	0	NEURL4	400
C51604_b3f3747117	2	2	0	0	2	0	NEURL4	400
C51605_4c38736915	2	2	0	0	2	0	NEURL4	400
C51606_f72ee7e70b	2	2	2	0	0	0	NEURL4	400
C51607_d23bf75b91	2	2	0	0	2	0	NEURL4	400
C51608_5bb200bb68	2	2	0	0	2	0	NEURL4	400
C51609_5ca69617f1	2	2	0	0	2	0	NEURL4	400
C51610_84e4f531a3	2	2	0	0	2	0	NEURL4	400
C51611_691c7991e1	2	2	0	0	2	0	NEURL4	400
C51612_834838633a	2	2	0	0	2	0	NEURL4	400
C51613_46dc82e468	2	2	0	2	0	0	ENSG00000224647;ENSG00000288279	400
C51614_d49e77b025	2	1	2	0	0	0	ACAP1	400
C51615_14936b7140	2	2	2	0	0	0	ACAP1	400
C51616_25689f24cf	2	2	2	0	0	0	ACAP1	400
C51617_6555d403a5	2	2	0	0	2	0	ACAP1	400
C51618_09b2f5b1c6	2	2	0	0	2	0	ACAP1	400
C51619_a3be9b97a3	2	2	0	0	2	0	ACAP1	400
C51620_99176ce20d	2	2	0	0	2	0	ACAP1	400
C51621_690e1265c3	2	2	0	0	2	0	ACAP1	400
C51622_ea862a278f	2	2	0	0	2	0	ACAP1	400
C51623_329c0abda2	2	2	0	0	2	0	ACAP1	400
C51624_6c7a1d7151	2	2	0	0	2	0	ACAP1	400
C51625_0d4bd0ea4b	2	2	0	0	2	0	ACAP1	400
C51626_255b66fc1a	2	2	2	0	0	0	KCTD11	400
C51627_6f0cfb72d8	2	2	2	0	0	0	KCTD11	400
C51628_236b070af2	2	2	0	0	2	0	ENSG00000263171;ENSG00000288409	400
C51629_26e86de465	2	2	2	0	0	0	TMEM95	400
C51630_11d94eb216	2	2	2	0	0	0	TNK1	400
C51631_5674a328ac	2	2	2	0	0	0	TNK1	400
C51632_5db9d7fbbc	2	2	0	0	2	0	TNK1	400
C51633_f42d7fbe33	2	2	0	0	2	0	TNK1	400
C51634_48281d72bc	2	2	0	0	2	0	TNK1	400
C51635_7fe7dee019	2	2	0	0	2	0	TNK1	400
C51636_f0042e29d1	2	2	0	0	2	0	TNK1	400
C51637_7f47800265	2	2	2	0	0	0	TNK1	400
C51638_6218d660b5	2	1	2	0	0	0	PLSCR3	400
C51639_0e62fa150d	2	2	2	0	0	0	PLSCR3	400
C51640_d17d5c1132	2	2	2	0	0	0	PLSCR3	400
C51641_fca4c60c5b	2	2	2	0	0	0	PLSCR3	400
C51642_125aeeccda	2	2	2	0	0	0	PLSCR3	400
C51643_b6c983e671	2	2	2	0	0	0	PLSCR3	400
C51644_104e2d1593	2	2	0	0	2	0	TMEM256-PLSCR3	400
C51645_4d1dfbd201	2	2	0	0	2	0	TMEM256-PLSCR3	400
C51646_28af82cc04	2	2	0	0	2	0	TMEM256-PLSCR3	400
C51647_70dc04fdb4	2	2	2	0	0	0	TMEM256	400
C51648_7d953205bb	2	2	0	0	2	0	TMEM256	400
C51649_3d51789896	2	2	2	0	0	0	TMEM256	400
C51650_4bf8fcbb50	2	2	2	0	0	0	NLGN2	400
C51651_7db3516ac5	2	2	0	0	2	0	NLGN2	400
C51652_b05e736ba4	2	2	2	0	0	0	NLGN2	400
C51653_3d35ff17f6	2	2	2	0	0	0	NLGN2	400
C51654_bda2db1639	2	2	0	0	2	0	ENSG00000262880;ENSG00000283843	400
C51655_ec3d371f58	2	2	2	0	0	0	SPEM1	400
C51656_422610feeb	2	2	2	0	0	0	SPEM3	400
C51657_3c5157bf17	2	2	2	0	0	0	SPEM3	400
C51658_26770abc50	2	2	0	0	2	0	ENSG00000286007;ENSG00000286184	400
C51659_8dde4ed362	2	2	2	0	0	0	TMEM102	400
C51660_049cafb74d	2	2	0	0	2	0	ENSG00000262624;ENSG00000283895	400
C51661_d8c7eacee8	2	2	2	0	0	0	FGF11	400
C51662_805b787852	2	2	2	0	0	0	FGF11	400
C51663_e0c3e6b1ed	2	2	2	0	0	0	FGF11	400
C51664_888e13c07d	2	2	2	0	0	0	FGF11	400
C51665_5cbdb5004f	2	2	2	0	0	0	FGF11	400
C51666_34455ce9cd	2	2	0	0	2	0	FGF11	400
C51667_62694dfcec	2	2	0	0	2	0	ENSG00000263301;ENSG00000284222	400
C51668_928f6ffafa	2	2	0	0	2	0	ENSG00000272884;ENSG00000284115	400
C51669_7b8bd04ba0	2	2	2	0	0	0	CHRNB1	400
C51670_7f06b19fc6	2	2	2	0	0	0	CHRNB1	400
C51671_425c305ceb	2	2	0	0	2	0	CHRNB1	400
C51672_dbba7d704f	2	2	2	0	0	0	CHRNB1	400
C51673_063d826757	2	2	2	0	0	0	CHRNB1	400
C51674_5ea9c12694	2	2	2	0	0	0	CHRNB1	400
C51675_e2bc49af61	2	2	0	0	2	0	CHRNB1	400
C51676_73235928d8	2	2	2	0	0	0	CHRNB1	400
C51677_bd216c69c0	2	2	2	0	0	0	ZBTB4	400
C51678_71f2c4732e	2	2	2	0	0	0	SLC35G6	400
C51679_89bcb6730d	2	2	1	0	1	0	POLR2A	400
C51680_f4f9585f8e	2	1	2	0	0	0	MPDU1	400
C51681_e3bd0ce1a5	2	1	2	0	0	0	MPDU1	400
C51682_291d24c52f	2	1	2	0	0	0	SOX15	400
C51683_c22405aa3b	2	1	2	0	0	0	FXR2	400
C51684_2afd854103	2	1	2	0	0	0	SHBG	400
C51685_d4fe4d1f7f	2	1	2	0	0	0	SHBG	400
C51686_4d7d663037	2	1	2	0	0	0	SHBG	400
C51687_f546c4952f	2	1	2	0	0	0	SHBG	400
C51688_c404792543	2	1	2	0	0	0	SHBG	400
C51689_8534aae0f5	2	1	2	0	0	0	SAT2	400
C51690_11acc15503	2	1	2	0	0	0	SAT2	400
C51691_2e7c51bae1	2	1	1	0	1	0	SAT2	400
C51692_a1e12e57a2	2	1	2	0	0	0	TP53	400
C51693_03dcb713f1	2	1	2	0	0	0	WRAP53	400
C51694_0bd02f0e8e	2	1	0	0	2	0	ENSG00000296386	400
C51695_dc5b344b79	2	1	2	0	0	0	NAA38	400
C51696_3b57017cd0	2	1	2	0	0	0	CHD3	400
C51697_62f2a5c77a	2	1	2	0	0	0	TRAPPC1	400
C51698_207303e1f2	2	1	2	0	0	0	TRAPPC1	400
C51699_10cc0e0416	2	1	2	0	0	0	TRAPPC1	400
C51700_78df1cad34	2	1	2	0	0	0	CNTROB	400
C51701_d02ebf933c	2	1	2	0	0	0	ALOXE3	400
C51702_9d77b49701	2	1	2	0	0	0	PER1	400
C51703_4c5e56e6de	2	1	1	0	1	0	VAMP2	400
C51704_ac48c06afd	2	1	2	0	0	0	AURKB	400
C51705_10ad02c0da	2	1	0	0	2	0	LINC00324	400
C51706_76171e2d1b	2	1	0	0	2	0	CTC1	400
C51707_449c1c92b6	2	1	0	0	2	0	CTC1	400
C51708_1790cdba47	2	1	0	0	2	0	CTC1	400
C51709_77b11d005c	2	1	0	0	2	0	ENSG00000226871	400
C51710_a9f1808932	2	1	2	0	0	0	ARHGEF15	400
C51711_37f735362c	2	1	2	0	0	0	KRBA2	400
C51712_74cef7603e	2	1	2	0	0	0	RPL26	400
C51713_f7bac188d6	2	1	2	0	0	0	NDEL1	400
C51714_b95d20425c	2	1	2	0	0	0	MYH10	400
C51715_f92b763a9e	2	1	2	0	0	0	MYH10	400
C51716_792d7563f1	2	1	2	0	0	0	MYH10	400
C51717_0d33e257d1	2	1	1	0	1	0	MYH10	400
C51718_9477ac4d97	2	1	2	0	0	0	MYH10	400
C51719_5421e8c68a	2	1	2	0	0	0	MYH10	400
C51720_323ac631fd	2	1	1	0	1	0	SPDYE4	400
C51721_60ebd2af2d	2	1	2	0	0	0	PIK3R5	400
C51722_e4825439ba	2	1	2	0	0	0	USP43	400
C51723_4ec3c61e48	2	1	2	0	0	0	GLP2R	400
C51724_ea61f087a9	2	1	2	0	0	0	GAS7	400
C51725_2bbb50daa4	2	1	2	0	0	0	MYH13	400
C51726_047de66cbf	2	1	2	0	0	0	MYH2	400
C51727_630de315e4	2	1	2	0	0	0	MYH2	400
C51728_f15e970c67	2	1	2	0	0	0	MYH2	400
C51729_350c9f6f8f	2	1	2	0	0	0	TMEM220	400
C51730_5369c18cda	2	1	0	0	2	0	TMEM220-AS1	400
C51731_beb591b4c1	2	1	0	0	2	0	TMEM220-AS1	400
C51732_f4b9636437	2	1	0	0	2	0	TMEM220-AS1	400
C51733_95095f9333	2	1	0	0	2	0	ENSG00000298074	400
C51734_1a2a5e0ce3	2	1	2	0	0	0	ZNF18	400
C51735_5a3c4b35c9	2	1	2	0	0	0	MAP2K4	400
C51736_1aa9f341e9	2	1	0	0	2	0	LINC00670	400
C51737_ffdbb7e0cd	2	1	2	0	0	0	MYOCD	400
C51738_bb4af97d2e	2	1	1	0	1	0	ARHGAP44	400
C51739_882d9cb178	2	1	2	0	0	0	ELAC2	400
C51740_132aaf1f65	2	1	0	0	2	0	ENSG00000308590	400
C51741_5a60d345ed	2	1	0	0	2	0	COX10-DT	400
C51742_c35e98861b	2	1	0	0	2	0	COX10-DT	400
C51743_8f53a544b2	2	1	0	0	2	0	ENSG00000303252	400
C51744_a17c72df1b	2	1	2	0	0	0	COX10	400
C51745_4d8931b11b	2	1	2	0	0	0	CDRT15	400
C51746_e9a7235460	2	1	0	0	2	0	ENSG00000230647	400
C51747_eeba7a8e42	2	1	0	0	2	0	ENSG00000230647	400
C51748_6059555547	2	1	0	0	2	0	ENSG00000230647	400
C51749_24e9906c32	2	1	0	0	2	0	LINC02096	400
C51750_d241eca308	2	1	0	0	2	0	CDRT8	400
C51751_38044eb898	2	1	2	0	0	0	PMP22	400
C51752_dd45fbf5ee	2	1	2	0	0	0	PMP22	400
C51753_ed9dc79dd7	2	1	2	0	0	0	PMP22	400
C51754_1e03217c29	2	1	2	0	0	0	PMP22	400
C51755_bf8343fde3	2	1	2	0	0	0	ZNF286A	400
C51756_f4f03a841b	2	1	0	0	2	0	TBC1D26-AS1	400
C51757_d03099de2b	2	1	0	0	2	0	TBC1D26-AS1	400
C51758_d32c5cc73e	2	1	0	0	2	0	TBC1D26-AS1	400
C51759_7dd6390e75	2	1	0	0	2	0	ENSG00000290377	400
C51760_7894e34591	2	1	1	0	1	0	ZSWIM7	400
C51761_3742e9b145	2	1	2	0	0	0	NCOR1	400
C51762_51fa187b7d	2	1	2	0	0	0	NCOR1	400
C51763_20704c6515	2	1	1	0	1	0	NCOR1	400
C51764_fb79c832ef	2	1	2	0	0	0	PIGL	400
C51765_437c8f54c6	2	1	0	0	2	0	CENPV	400
C51766_52f25cdf55	2	1	2	0	0	0	CENPV	400
C51767_03fa7bfd28	2	1	2	0	0	0	UBB	400
C51768_a6b1a5209a	2	1	2	0	0	0	UBB	400
C51769_9fe0438073	2	1	2	0	0	0	UBB	400
C51770_b7af017678	2	1	2	0	0	0	UBB	400
C51771_4540b36b84	2	1	1	0	1	0	TRPV2	400
C51772_69895c1aaa	2	1	0	0	2	0	SNHG29	400
C51773_cbb875972c	2	1	0	0	2	0	SNHG29	400
C51774_ec84b9c903	2	1	0	0	2	0	SNHG29	400
C51775_7ea8462b9c	2	1	0	0	2	0	SNHG29	400
C51776_1678f54979	2	1	0	0	2	0	SNHG29	400
C51777_d1fcb604c7	2	1	0	0	2	0	SNHG29	400
C51778_61f9a7b922	2	1	0	0	2	0	SNHG29	400
C51779_59ff702afd	2	1	0	0	2	0	SNHG29	400
C51780_4ed6bb7d24	2	1	1	0	1	0	LRRC75A	400
C51781_dda02580ad	2	1	2	0	0	0	ZNF287	400
C51782_822f7dd297	2	1	0	0	2	0	ENSG00000290976	400
C51783_2b4d94b1d8	2	1	0	0	2	0	ENSG00000290977	400
C51784_5b89e6877b	2	1	2	0	0	0	FLCN	400
C51785_e198b5009f	2	1	0	0	2	0	FLCN	400
C51786_6a197fafff	2	1	2	0	0	0	RASD1	400
C51787_247f5aee12	2	1	2	0	0	0	RAI1	400
C51788_f3ddbee091	2	1	2	0	0	0	SREBF1	400
C51789_aa44987bd4	2	1	1	0	1	0	SREBF1	400
C51790_4569002965	2	1	2	0	0	0	TOM1L2	400
C51791_8ba1a6f0ea	2	1	0	0	2	0	DRC3	400
C51792_d0cde7353a	2	1	2	0	0	0	DRC3	400
C51793_c1cfd2f8d2	2	1	0	0	2	0	ATPAF2	400
C51794_21de9fc920	2	1	2	0	0	0	GID4	400
C51795_c33ef50723	2	1	2	0	0	0	DRG2	400
C51796_55ff48278d	2	1	1	0	1	0	MYO15A	400
C51797_ddf8e23a3c	2	1	1	0	1	0	ALKBH5	400
C51798_4f9b523cc6	2	1	2	0	0	0	LLGL1	400
C51799_7fb6002a45	2	1	2	0	0	0	FLII	400
C51800_83ac95eb77	2	1	2	0	0	0	FLII	400
C51801_451ae69f74	2	1	2	0	0	0	FLII	400
C51802_9a63eaa2c2	2	2	0	0	2	0	FLII	400
C51803_1012059d2a	2	2	2	0	0	0	FLII	400
C51804_1896f53538	2	2	0	0	2	0	FLII	400
C51805_b4af1bff52	2	2	0	0	2	0	FLII	400
C51806_668c7ff459	2	2	0	0	2	0	FLII	400
C51807_217c41465b	2	2	0	0	2	0	FLII	400
C51808_a7413882d6	2	2	0	0	2	0	FLII	400
C51809_77726b5284	2	2	2	0	0	0	FLII	400
C51810_f30ea91734	2	2	0	0	2	0	FLII	400
C51811_28d58551c1	2	2	0	0	2	0	FLII	400
C51812_f96fed3d07	2	2	0	0	2	0	FLII	400
C51813_0642f89acb	2	2	0	0	2	0	FLII	400
C51814_11e06e282c	2	2	0	0	2	0	FLII	400
C51815_cbb413b6c9	2	2	0	0	2	0	FLII	400
C51816_600f24f204	2	2	0	0	2	0	FLII	400
C51817_b861f30db9	2	2	2	0	0	0	FLII	400
C51818_e35ae5a50d	2	2	0	0	2	0	FLII	400
C51819_9666c5b9c1	2	2	0	0	2	0	FLII	400
C51820_d559987b8f	2	2	0	0	2	0	FLII	400
C51821_786dc1b3fc	2	2	0	0	2	0	FLII	400
C51822_99b3c5b5cb	2	2	0	0	2	0	FLII	400
C51823_7b38b7b60e	2	2	2	0	0	0	FLII	400
C51824_87d3db5110	2	2	2	0	0	0	FLII	400
C51825_ea52e4a8c2	2	2	0	0	2	0	FLII	400
C51826_b49c9a8484	2	2	2	0	0	0	MIEF2	400
C51827_1798c6b500	2	2	2	0	0	0	MIEF2	400
C51828_6ce196e47d	2	2	2	0	0	0	MIEF2	400
C51829_515326b599	2	2	0	0	2	0	MIEF2	400
C51830_6b1d225338	2	2	2	0	0	0	MIEF2	400
C51831_c6d6d84e34	2	2	2	0	0	0	MIEF2	400
C51832_158c5f63cb	2	2	0	0	2	0	MIEF2	400
C51833_fd71c0eb55	2	1	2	0	0	0	MIEF2	400
C51834_da7f66c38a	2	2	2	0	0	0	MIEF2	400
C51835_c14f2ba296	2	2	0	0	2	0	ENSG00000260647;ENSG00000284449	400
C51836_4143864758	2	2	0	0	2	0	TOP3A	400
C51837_31d129249e	2	2	2	0	0	0	TOP3A	400
C51838_307b961b7a	2	2	2	0	0	0	TOP3A	400
C51839_1ff7f0d788	2	2	0	0	2	0	TOP3A	400
C51840_3b13bd6a1f	2	2	0	0	2	0	TOP3A	400
C51841_944b99ac3a	2	2	0	0	2	0	TOP3A	400
C51842_120e27818e	2	2	2	0	0	0	TOP3A	400
C51843_e99dc353e0	2	2	0	0	2	0	TOP3A	400
C51844_8376f076ad	2	2	0	0	2	0	TOP3A	400
C51845_b05364f7fc	2	2	0	0	2	0	TOP3A	400
C51846_0ed972d800	2	2	0	0	2	0	TOP3A	400
C51847_f2a63da795	2	2	0	0	2	0	TOP3A	400
C51848_714d0ca3a6	2	2	0	0	2	0	TOP3A	400
C51849_bcf4c7f907	2	2	0	0	2	0	TOP3A	400
C51850_0719d266bf	2	2	0	0	2	0	TOP3A	400
C51851_06de59bb7d	2	2	0	0	2	0	TOP3A	400
C51852_82211c9a46	2	2	0	0	2	0	TOP3A	400
C51853_af6e935eb3	2	2	0	0	2	0	TOP3A	400
C51854_b6b8f3ea26	2	2	0	0	2	0	TOP3A	400
C51855_cbe7e7f202	2	2	0	2	0	0	RPL7AP65	400
C51856_f608a08cf4	2	2	0	2	0	0	RPL21P121	400
C51857_7f366fd0b0	2	2	2	0	0	0	SMCR8	400
C51858_3bded621dc	2	1	2	0	0	0	SHMT1	400
C51859_7c820aba11	2	1	2	0	0	0	SHMT1	400
C51860_3799e66530	2	2	2	0	0	0	SHMT1	400
C51861_7337d2df9b	2	1	2	0	0	0	SHMT1	400
C51862_5e7c9b0591	2	2	2	0	0	0	SHMT1	400
C51863_6af89f1d8e	2	2	0	0	2	0	SHMT1	400
C51864_b147aa3d0e	2	2	0	0	2	0	SHMT1	400
C51865_e25db27899	2	2	2	0	0	0	SHMT1	400
C51866_422b67c085	2	2	0	0	2	0	SHMT1	400
C51867_c902a7d9cb	2	2	0	0	2	0	MIR6778	400
C51868_0ba6ddf183	2	2	0	0	2	0	EVPLL	400
C51869_db052eefdb	2	2	0	0	2	0	ENSG00000264177;ENSG00000284566	400
C51870_7cf5baa7aa	2	2	0	2	0	0	ENSG00000267441;ENSG00000284422	400
C51871_a17c4ab6dd	2	2	0	2	0	0	ENSG00000275206;ENSG00000284444	400
C51872_a990a962df	2	2	0	2	0	0	TBC1D3P4	400
C51873_ea2cad3fd0	2	2	0	0	2	0	ENSG00000290636;ENSG00000290655	400
C51874_f098523513	2	2	0	0	2	0	ENSG00000290636;ENSG00000290655	400
C51875_ea3d0149aa	2	2	0	2	0	0	YWHAEP2	400
C51876_f57f2d398e	2	2	0	2	0	0	KRT17P5	400
C51877_07db9426f3	2	2	0	0	2	0	ENSG00000290637;ENSG00000290656	400
C51878_cbc6316628	2	2	0	0	2	0	ENSG00000290637;ENSG00000290656	400
C51879_f623a80f68	2	2	0	0	2	0	ENSG00000290656;ENSG00000291197	400
C51880_1daa89351a	2	2	0	2	0	0	KRT17P2	400
C51881_eff0d22be1	2	2	0	0	2	0	ENSG00000290638;ENSG00000290657	400
C51882_a46ff13442	2	2	0	0	2	0	ENSG00000290638;ENSG00000290657	400
C51883_b5406f7935	2	2	0	0	2	0	ENSG00000290638;ENSG00000290657	400
C51884_31b68fb3cc	2	2	0	0	2	0	ENSG00000290638;ENSG00000290657	400
C51885_1c0a326d4a	2	2	0	0	2	0	ENSG00000290638;ENSG00000290657	400
C51886_86766a7f7c	2	2	0	2	0	0	KRT16P1	400
C51887_3b64c37be7	2	2	0	0	2	0	ENSG00000293139;ENSG00000293369	400
C51888_acd7841406	2	2	0	2	0	0	KRT16P4	400
C51889_d4fe9aff77	2	2	0	2	0	0	ENSG00000227919;ENSG00000284205	400
C51890_eab13b552d	2	2	0	2	0	0	ENSG00000267492;ENSG00000284014	400
C51891_81bdf1c40c	2	2	0	2	0	0	TNPO1P2	400
C51892_54dd7f3cb2	2	2	2	0	0	0	LGALS9C	400
C51893_8d69b7d322	2	2	2	0	0	0	LGALS9C	400
C51894_d35aed0dea	2	2	0	0	2	0	LGALS9C	400
C51895_6f71540301	2	2	2	0	0	0	LGALS9C	400
C51896_622339ae63	2	2	2	0	0	0	LGALS9C	400
C51897_25dae7c8bb	2	2	0	0	2	0	LGALS9C	400
C51898_63661e210b	2	2	0	0	2	0	LGALS9C	400
C51899_ad29cd00f4	2	2	0	0	2	0	LGALS9C	400
C51900_63a9620a65	2	2	0	0	2	0	LGALS9C	400
C51901_a64121d1c3	2	2	0	0	2	0	LGALS9C	400
C51902_60c4cc5e0d	2	2	0	0	2	0	LGALS9C	400
C51903_cad3c9309f	2	2	0	0	2	0	LGALS9C	400
C51904_965270c14f	2	2	0	0	2	0	ENSG00000290639;ENSG00000290658	400
C51905_8957fff283	2	2	0	2	0	0	NOS2P2	400
C51906_597acc27a1	2	1	0	0	2	0	FAM106A	400
C51907_78efced5b2	2	1	0	0	2	0	FAM106A	400
C51908_622902e60a	2	1	0	0	2	0	FAM106A	400
C51909_f61e6c73dc	2	1	0	0	2	0	FAM106A	400
C51910_e8d948de54	2	1	0	0	2	0	FAM106A	400
C51911_bd762d559c	2	2	0	0	2	0	Metazoa_SRP;RN7SL627P	400
C51912_d160088c88	2	1	0	0	2	0	TRIM16L	400
C51913_dd623c6c50	2	1	0	0	2	0	ENSG00000289213	400
C51914_ae3d4d707c	2	1	2	0	0	0	PRPSAP2	400
C51915_db17cf7cdf	2	1	2	0	0	0	PRPSAP2	400
C51916_8a0c1216ce	2	1	2	0	0	0	PRPSAP2	400
C51917_ab7a44a752	2	1	1	0	1	0	PRPSAP2	400
C51918_af70f8f2f2	2	1	2	0	0	0	PRPSAP2	400
C51919_c3fdd00553	2	1	2	0	0	0	PRPSAP2	400
C51920_3b65424d43	2	1	2	0	0	0	SLC5A10	400
C51921_e59362ee4d	2	1	2	0	0	0	SLC5A10	400
C51922_b8055027f0	2	2	0	0	2	0	ENSG00000262319;ENSG00000279825	400
C51923_fbeb7f1034	2	2	0	0	2	0	ENSG00000228157;GRAPL-AS1	400
C51924_bfb25ceae7	2	2	0	0	2	0	ENSG00000230197;ENSG00000236022	400
C51925_90af091197	2	1	0	0	2	0	ENSG00000228157	400
C51926_32cabe1cff	2	1	0	0	2	0	ENSG00000228157	400
C51927_a0fbf8e28f	2	2	0	0	2	0	ENSG00000236022;ENSG00000266311	400
C51928_a6e73095b6	2	2	0	0	2	0	ENSG00000236022;ENSG00000266311	400
C51929_846c93c723	2	1	2	0	0	0	EPN2	400
C51930_505ff9848e	2	1	2	0	0	0	EPN2	400
