group	functional_gene	position	shared_90pct
classII_DP	HLA-DPA1	1478	0
classII_DP	HLA-DPA1	1479	0
classII_DP	HLA-DPA1	1480	0
classII_DP	HLA-DPA1	1481	0
classII_DP	HLA-DPA1	1482	0
classII_DP	HLA-DPA1	1483	0
classII_DP	HLA-DPA1	1484	0
classII_DP	HLA-DPA1	1485	0
classII_DP	HLA-DPA1	1486	0
classII_DP	HLA-DPA1	1487	0
classII_DP	HLA-DPA1	1488	0
classII_DP	HLA-DPA1	1489	0
classII_DP	HLA-DPA1	1490	0
classII_DP	HLA-DPA1	1491	0
classII_DP	HLA-DPA1	1492	0
classII_DP	HLA-DPA1	1493	0
classII_DP	HLA-DPA1	1494	0
classII_DP	HLA-DPA1	1495	0
classII_DP	HLA-DPA1	1496	0
classII_DP	HLA-DPA1	1497	0
classII_DP	HLA-DPA1	1498	0
classII_DP	HLA-DPA1	1499	0
classII_DP	HLA-DPA1	1500	0
classII_DP	HLA-DPA1	1501	0
classII_DP	HLA-DPA1	1502	0
classII_DP	HLA-DPA1	1503	0
classII_DP	HLA-DPA1	1504	0
classII_DP	HLA-DPA1	1505	0
classII_DP	HLA-DPA1	1506	0
classII_DP	HLA-DPA1	1507	0
classII_DP	HLA-DPA1	1508	0
classII_DP	HLA-DPA1	1509	0
classII_DP	HLA-DPA1	1510	0
classII_DP	HLA-DPA1	1511	0
classII_DP	HLA-DPA1	1512	0
classII_DP	HLA-DPA1	1513	0
classII_DP	HLA-DPA1	1514	0
classII_DP	HLA-DPA1	1515	0
classII_DP	HLA-DPA1	1516	0
classII_DP	HLA-DPA1	1517	0
classII_DP	HLA-DPA1	1518	0
classII_DP	HLA-DPA1	1519	0
classII_DP	HLA-DPA1	1520	0
classII_DP	HLA-DPA1	1521	0
classII_DP	HLA-DPA1	1522	0
classII_DP	HLA-DPA1	1523	0
classII_DP	HLA-DPA1	1524	0
classII_DP	HLA-DPA1	1525	0
classII_DP	HLA-DPA1	1526	0
classII_DP	HLA-DPA1	1527	0
classII_DP	HLA-DPA1	1528	0
classII_DP	HLA-DPA1	1529	0
classII_DP	HLA-DPA1	1530	0
classII_DP	HLA-DPA1	1531	0
classII_DP	HLA-DPA1	1532	0
classII_DP	HLA-DPA1	1533	0
classII_DP	HLA-DPA1	1534	0
classII_DP	HLA-DPA1	1535	0
classII_DP	HLA-DPA1	1536	0
classII_DP	HLA-DPA1	1537	0
classII_DP	HLA-DPA1	1538	0
classII_DP	HLA-DPA1	1539	0
classII_DP	HLA-DPA1	1540	0
classII_DP	HLA-DPA1	1541	0
classII_DP	HLA-DPA1	1542	0
classII_DP	HLA-DPA1	1543	0
classII_DP	HLA-DPA1	1544	0
classII_DP	HLA-DPA1	1545	0
classII_DP	HLA-DPA1	1546	0
classII_DP	HLA-DPA1	1547	0
classII_DP	HLA-DPA1	1548	0
classII_DP	HLA-DPA1	1549	0
classII_DP	HLA-DPA1	1550	0
classII_DP	HLA-DPA1	1551	0
classII_DP	HLA-DPA1	1552	0
classII_DP	HLA-DPA1	1553	0
classII_DP	HLA-DPB1	0	0
classII_DP	HLA-DPB1	1	0
classII_DP	HLA-DPB1	2	0
classII_DP	HLA-DPB1	3	0
classII_DP	HLA-DPB1	4	0
classII_DP	HLA-DPB1	5	0
classII_DP	HLA-DPB1	6	0
classII_DP	HLA-DPB1	7	0
classII_DP	HLA-DPB1	8	0
classII_DP	HLA-DPB1	9	0
classII_DP	HLA-DPB1	10	0
classII_DP	HLA-DPB1	11	0
classII_DP	HLA-DPB1	12	0
classII_DP	HLA-DPB1	13	0
classII_DP	HLA-DPB1	14	0
classII_DP	HLA-DPB1	15	0
classII_DP	HLA-DPB1	16	0
classII_DP	HLA-DPB1	17	0
classII_DP	HLA-DPB1	18	0
classII_DP	HLA-DPB1	19	0
classII_DP	HLA-DPB1	20	0
classII_DP	HLA-DPB1	21	0
classII_DP	HLA-DPB1	22	0
classII_DP	HLA-DPB1	23	0
classII_DP	HLA-DPB1	24	0
classII_DP	HLA-DPB1	25	0
classII_DP	HLA-DPB1	26	0
classII_DP	HLA-DPB1	27	0
classII_DP	HLA-DPB1	28	0
classII_DP	HLA-DPB1	29	0
classII_DP	HLA-DPB1	30	0
classII_DP	HLA-DPB1	31	0
classII_DP	HLA-DPB1	32	0
classII_DP	HLA-DPB1	33	0
classII_DP	HLA-DPB1	34	0
classII_DP	HLA-DPB1	35	0
classII_DP	HLA-DPB1	36	0
classII_DP	HLA-DPB1	37	0
classII_DP	HLA-DPB1	38	0
classII_DP	HLA-DPB1	39	0
classII_DP	HLA-DPB1	40	0
classII_DP	HLA-DPB1	41	0
classII_DP	HLA-DPB1	42	0
classII_DP	HLA-DPB1	43	0
classII_DP	HLA-DPB1	44	0
classII_DP	HLA-DPB1	45	0
classII_DP	HLA-DPB1	46	0
classII_DP	HLA-DPB1	47	0
classII_DP	HLA-DPB1	48	0
classII_DP	HLA-DPB1	49	0
classII_DP	HLA-DPB1	50	0
classII_DP	HLA-DPB1	51	0
classII_DP	HLA-DPB1	52	1
classII_DP	HLA-DPB1	53	1
classII_DP	HLA-DPB1	54	1
classII_DP	HLA-DPB1	55	1
classII_DP	HLA-DPB1	56	1
classII_DP	HLA-DPB1	57	1
classII_DP	HLA-DPB1	58	1
classII_DP	HLA-DPB1	59	1
classII_DP	HLA-DPB1	60	1
classII_DP	HLA-DPB1	61	1
classII_DP	HLA-DPB1	62	1
classII_DP	HLA-DPB1	63	0
classII_DP	HLA-DPB1	64	0
classII_DP	HLA-DPB1	65	0
classII_DP	HLA-DPB1	66	0
classII_DP	HLA-DPB1	67	0
classII_DP	HLA-DPB1	68	0
classII_DP	HLA-DPB1	69	0
classII_DP	HLA-DPB1	70	0
classII_DP	HLA-DPB1	71	0
classII_DP	HLA-DPB1	72	0
classII_DP	HLA-DPB1	73	0
classII_DP	HLA-DPB1	74	0
classII_DP	HLA-DPB1	75	0
classII_DP	HLA-DPB1	76	0
classII_DP	HLA-DPB1	77	0
classII_DP	HLA-DPB1	78	1
classII_DP	HLA-DPB1	79	1
classII_DP	HLA-DPB1	80	1
classII_DP	HLA-DPB1	81	1
classII_DP	HLA-DPB1	82	1
classII_DP	HLA-DPB1	83	1
classII_DP	HLA-DPB1	84	1
classII_DP	HLA-DPB1	85	1
classII_DP	HLA-DPB1	86	1
classII_DP	HLA-DPB1	87	1
classII_DP	HLA-DPB1	88	1
classII_DP	HLA-DPB1	89	1
classII_DP	HLA-DPB1	90	1
classII_DP	HLA-DPB1	91	1
classII_DP	HLA-DPB1	92	1
classII_DP	HLA-DPB1	93	0
classII_DP	HLA-DPB1	94	0
classII_DP	HLA-DPB1	95	0
classII_DP	HLA-DPB1	96	0
classII_DP	HLA-DPB1	97	0
classII_DP	HLA-DPB1	98	0
classII_DP	HLA-DPB1	99	0
classII_DP	HLA-DPB1	100	1
classII_DP	HLA-DPB1	101	1
classII_DP	HLA-DPB1	102	0
classII_DP	HLA-DPB1	103	1
classII_DP	HLA-DPB1	104	1
classII_DP	HLA-DPB1	105	1
classII_DP	HLA-DPB1	106	1
classII_DP	HLA-DPB1	107	1
classII_DP	HLA-DPB1	108	1
classII_DP	HLA-DPB1	109	0
classII_DP	HLA-DPB1	110	0
classII_DP	HLA-DPB1	111	0
classII_DP	HLA-DPB1	112	0
classII_DP	HLA-DPB1	113	0
classII_DP	HLA-DPB1	114	0
classII_DP	HLA-DPB1	115	0
classII_DP	HLA-DPB1	116	0
classII_DP	HLA-DPB1	117	0
classII_DP	HLA-DPB1	118	0
classII_DP	HLA-DPB1	119	0
classII_DP	HLA-DPB1	120	0
classII_DP	HLA-DPB1	121	0
classII_DP	HLA-DPB1	122	0
classII_DP	HLA-DPB1	123	0
classII_DP	HLA-DPB1	124	0
classII_DP	HLA-DPB1	125	0
classII_DP	HLA-DPB1	126	0
classII_DP	HLA-DPB1	127	0
classII_DP	HLA-DPB1	128	0
classII_DP	HLA-DPB1	129	0
classII_DP	HLA-DPB1	130	0
classII_DP	HLA-DPB1	131	0
classII_DP	HLA-DPB1	132	0
classII_DP	HLA-DPB1	133	0
classII_DP	HLA-DPB1	134	0
classII_DP	HLA-DPB1	135	0
classII_DP	HLA-DPB1	136	0
classII_DP	HLA-DPB1	137	0
classII_DP	HLA-DPB1	138	0
classII_DP	HLA-DPB1	139	0
classII_DP	HLA-DPB1	140	0
classII_DP	HLA-DPB1	141	0
classII_DP	HLA-DPB1	142	0
classII_DP	HLA-DPB1	143	0
classII_DP	HLA-DPB1	144	0
classII_DP	HLA-DPB1	145	0
classII_DP	HLA-DPB1	146	0
classII_DP	HLA-DPB1	147	0
classII_DP	HLA-DPB1	148	0
classII_DP	HLA-DPB1	149	0
classII_DP	HLA-DPB1	150	0
classII_DP	HLA-DPB1	151	0
classII_DP	HLA-DPB1	152	0
classII_DP	HLA-DPB1	153	0
classII_DP	HLA-DPB1	154	0
classII_DP	HLA-DPB1	155	0
classII_DP	HLA-DPB1	156	0
classII_DP	HLA-DPB1	157	0
classII_DP	HLA-DPB1	158	0
classII_DP	HLA-DPB1	159	0
classII_DP	HLA-DPB1	160	0
classII_DP	HLA-DPB1	161	0
classII_DP	HLA-DPB1	162	0
classII_DP	HLA-DPB1	163	0
classII_DP	HLA-DPB1	164	0
classII_DP	HLA-DPB1	165	0
classII_DP	HLA-DPB1	166	0
classII_DP	HLA-DPB1	167	0
classII_DP	HLA-DPB1	168	0
classII_DP	HLA-DPB1	169	0
classII_DP	HLA-DPB1	170	0
classII_DP	HLA-DPB1	171	0
classII_DP	HLA-DPB1	172	0
classII_DP	HLA-DPB1	173	0
classII_DP	HLA-DPB1	174	0
classII_DP	HLA-DPB1	175	0
classII_DP	HLA-DPB1	176	0
classII_DP	HLA-DPB1	177	0
classII_DP	HLA-DPB1	178	0
classII_DP	HLA-DPB1	179	0
classII_DP	HLA-DPB1	180	0
classII_DP	HLA-DPB1	181	0
classII_DP	HLA-DPB1	182	0
classII_DP	HLA-DPB1	183	0
classII_DP	HLA-DPB1	184	0
classII_DP	HLA-DPB1	185	0
classII_DP	HLA-DPB1	186	0
classII_DP	HLA-DPB1	187	0
classII_DP	HLA-DPB1	188	0
classII_DP	HLA-DPB1	189	0
classII_DP	HLA-DPB1	190	0
classII_DP	HLA-DPB1	191	0
classII_DP	HLA-DPB1	192	0
classII_DP	HLA-DPB1	193	0
classII_DP	HLA-DPB1	194	0
classII_DP	HLA-DPB1	195	0
classII_DP	HLA-DPB1	196	0
classII_DP	HLA-DPB1	197	0
classII_DP	HLA-DPB1	198	0
classII_DP	HLA-DPB1	199	0
classII_DP	HLA-DPB1	200	0
classII_DP	HLA-DPB1	201	0
classII_DP	HLA-DPB1	202	0
classII_DP	HLA-DPB1	203	0
classII_DP	HLA-DPB1	204	0
classII_DP	HLA-DPB1	205	0
classII_DP	HLA-DPB1	206	0
classII_DP	HLA-DPB1	207	0
classII_DP	HLA-DPB1	208	0
classII_DP	HLA-DPB1	209	0
classII_DP	HLA-DPB1	210	0
classII_DP	HLA-DPB1	211	0
classII_DP	HLA-DPB1	212	0
classII_DP	HLA-DPB1	213	0
classII_DP	HLA-DPB1	214	0
classII_DP	HLA-DPB1	215	0
classII_DP	HLA-DPB1	216	0
classII_DP	HLA-DPB1	217	0
classII_DP	HLA-DPB1	218	0
classII_DP	HLA-DPB1	219	0
classII_DP	HLA-DPB1	220	0
classII_DP	HLA-DPB1	221	0
classII_DP	HLA-DPB1	222	0
classII_DP	HLA-DPB1	223	0
classII_DP	HLA-DPB1	224	0
classII_DP	HLA-DPB1	225	0
classII_DP	HLA-DPB1	226	0
classII_DP	HLA-DPB1	227	0
classII_DP	HLA-DPB1	228	0
classII_DP	HLA-DPB1	229	0
classII_DP	HLA-DPB1	230	0
classII_DP	HLA-DPB1	231	0
classII_DP	HLA-DPB1	232	0
classII_DP	HLA-DPB1	233	0
classII_DP	HLA-DPB1	234	0
classII_DP	HLA-DPB1	235	0
classII_DP	HLA-DPB1	236	0
classII_DP	HLA-DPB1	237	0
classII_DP	HLA-DPB1	238	0
classII_DP	HLA-DPB1	239	0
classII_DP	HLA-DPB1	240	0
classII_DP	HLA-DPB1	241	0
classII_DP	HLA-DPB1	242	0
classII_DP	HLA-DPB1	243	0
classII_DP	HLA-DPB1	244	0
classII_DP	HLA-DPB1	245	0
classII_DP	HLA-DPB1	246	0
classII_DP	HLA-DPB1	247	0
classII_DP	HLA-DPB1	248	0
classII_DP	HLA-DPB1	249	0
classII_DP	HLA-DPB1	250	0
classII_DP	HLA-DPB1	251	0
classII_DP	HLA-DPB1	252	0
classII_DP	HLA-DPB1	253	0
classII_DP	HLA-DPB1	254	0
classII_DP	HLA-DPB1	255	0
classII_DP	HLA-DPB1	256	0
classII_DP	HLA-DPB1	257	0
classII_DP	HLA-DPB1	258	0
classII_DP	HLA-DPB1	259	0
classII_DP	HLA-DPB1	260	0
classII_DP	HLA-DPB1	261	0
classII_DP	HLA-DPB1	262	0
classII_DP	HLA-DPB1	263	0
classII_DP	HLA-DPB1	264	0
classII_DP	HLA-DPB1	265	0
classII_DP	HLA-DPB1	266	0
classII_DP	HLA-DPB1	267	0
classII_DP	HLA-DPB1	268	0
classII_DP	HLA-DPB1	269	0
classII_DP	HLA-DPB1	270	0
classII_DP	HLA-DPB1	271	0
classII_DP	HLA-DPB1	272	0
classII_DP	HLA-DPB1	273	0
classII_DP	HLA-DPB1	274	0
classII_DP	HLA-DPB1	275	0
classII_DP	HLA-DPB1	276	0
classII_DP	HLA-DPB1	277	0
classII_DP	HLA-DPB1	278	0
classII_DP	HLA-DPB1	279	0
classII_DP	HLA-DPB1	280	0
classII_DP	HLA-DPB1	281	0
classII_DP	HLA-DPB1	282	0
classII_DP	HLA-DPB1	283	0
classII_DP	HLA-DPB1	284	0
classII_DP	HLA-DPB1	285	0
classII_DP	HLA-DPB1	286	0
classII_DP	HLA-DPB1	287	0
classII_DP	HLA-DPB1	288	0
classII_DP	HLA-DPB1	289	0
classII_DP	HLA-DPB1	290	0
classII_DP	HLA-DPB1	291	0
classII_DP	HLA-DPB1	292	0
classII_DP	HLA-DPB1	293	0
classII_DP	HLA-DPB1	294	0
classII_DP	HLA-DPB1	295	0
classII_DP	HLA-DPB1	296	0
classII_DP	HLA-DPB1	297	0
classII_DP	HLA-DPB1	298	0
classII_DP	HLA-DPB1	299	0
classII_DP	HLA-DPB1	300	0
classII_DP	HLA-DPB1	301	0
classII_DP	HLA-DPB1	302	0
classII_DP	HLA-DPB1	303	0
classII_DP	HLA-DPB1	304	0
classII_DP	HLA-DPB1	305	0
classII_DP	HLA-DPB1	306	0
classII_DP	HLA-DPB1	307	0
classII_DP	HLA-DPB1	308	0
classII_DP	HLA-DPB1	309	0
classII_DP	HLA-DPB1	310	0
classII_DP	HLA-DPB1	311	0
classII_DP	HLA-DPB1	312	0
classII_DP	HLA-DPB1	313	0
classII_DP	HLA-DPB1	314	0
classII_DP	HLA-DPB1	315	0
classII_DP	HLA-DPB1	316	0
classII_DP	HLA-DPB1	317	0
classII_DP	HLA-DPB1	318	0
classII_DP	HLA-DPB1	319	0
classII_DP	HLA-DPB1	320	0
classII_DP	HLA-DPB1	321	0
classII_DP	HLA-DPB1	322	0
classII_DP	HLA-DPB1	323	0
classII_DP	HLA-DPB1	324	0
classII_DP	HLA-DPB1	325	0
classII_DP	HLA-DPB1	326	0
classII_DP	HLA-DPB1	327	0
classII_DP	HLA-DPB1	328	0
classII_DP	HLA-DPB1	329	0
classII_DP	HLA-DPB1	330	0
classII_DP	HLA-DPB1	331	0
classII_DP	HLA-DPB1	332	0
classII_DP	HLA-DPB1	333	0
classII_DP	HLA-DPB1	334	0
classII_DP	HLA-DPB1	335	0
classII_DP	HLA-DPB1	336	0
classII_DP	HLA-DPB1	337	0
classII_DP	HLA-DPB1	338	0
classII_DP	HLA-DPB1	339	0
classII_DP	HLA-DPB1	340	0
classII_DP	HLA-DPB1	341	0
classII_DP	HLA-DPB1	342	0
classII_DP	HLA-DPB1	343	0
classII_DP	HLA-DPB1	344	0
classII_DP	HLA-DPB1	345	0
classII_DP	HLA-DPB1	346	0
classII_DP	HLA-DPB1	347	0
classII_DP	HLA-DPB1	348	0
classII_DP	HLA-DPB1	349	0
classII_DP	HLA-DPB1	350	0
classII_DP	HLA-DPB1	351	0
classII_DP	HLA-DPB1	352	0
classII_DP	HLA-DPB1	353	0
classII_DP	HLA-DPB1	354	0
classII_DP	HLA-DPB1	355	0
classII_DP	HLA-DPB1	356	0
classII_DP	HLA-DPB1	357	0
classII_DP	HLA-DPB1	358	0
classII_DP	HLA-DPB1	359	0
classII_DP	HLA-DPB1	360	0
classII_DP	HLA-DPB1	361	0
classII_DP	HLA-DPB1	362	0
classII_DP	HLA-DPB1	363	0
classII_DP	HLA-DPB1	364	0
classII_DP	HLA-DPB1	365	0
classII_DP	HLA-DPB1	366	0
classII_DP	HLA-DPB1	367	0
classII_DP	HLA-DPB1	368	0
classII_DP	HLA-DPB1	369	0
classII_DP	HLA-DPB1	370	0
classII_DP	HLA-DPB1	371	0
classII_DP	HLA-DPB1	372	0
classII_DP	HLA-DPB1	373	0
classII_DP	HLA-DPB1	374	0
classII_DP	HLA-DPB1	375	0
classII_DP	HLA-DPB1	376	0
classII_DP	HLA-DPB1	377	0
classII_DP	HLA-DPB1	378	0
classII_DP	HLA-DPB1	379	0
classII_DP	HLA-DPB1	380	0
classII_DP	HLA-DPB1	381	0
classII_DP	HLA-DPB1	382	0
classII_DP	HLA-DPB1	383	0
classII_DP	HLA-DPB1	384	0
classII_DP	HLA-DPB1	385	0
classII_DP	HLA-DPB1	386	0
classII_DP	HLA-DPB1	387	0
classII_DP	HLA-DPB1	388	0
classII_DP	HLA-DPB1	389	0
classII_DP	HLA-DPB1	390	0
classII_DP	HLA-DPB1	391	0
classII_DP	HLA-DPB1	392	0
classII_DP	HLA-DPB1	393	0
classII_DP	HLA-DPB1	394	0
classII_DP	HLA-DPB1	395	0
classII_DP	HLA-DPB1	396	0
classII_DP	HLA-DPB1	397	0
classII_DP	HLA-DPB1	398	0
classII_DP	HLA-DPB1	399	0
classII_DP	HLA-DPB1	400	0
classII_DP	HLA-DPB1	401	0
classII_DP	HLA-DPB1	402	0
classII_DP	HLA-DPB1	403	0
classII_DP	HLA-DPB1	404	0
classII_DP	HLA-DPB1	405	1
classII_DP	HLA-DPB1	406	1
classII_DP	HLA-DPB1	407	0
classII_DP	HLA-DPB1	408	0
classII_DP	HLA-DPB1	409	0
classII_DP	HLA-DPB1	410	0
classII_DP	HLA-DPB1	411	0
classII_DP	HLA-DPB1	412	0
classII_DP	HLA-DPB1	413	0
classII_DP	HLA-DPB1	414	0
classII_DP	HLA-DPB1	415	0
classII_DP	HLA-DPB1	416	0
classII_DP	HLA-DPB1	417	0
classII_DP	HLA-DPB1	418	0
classII_DP	HLA-DPB1	419	0
classII_DP	HLA-DPB1	420	0
classII_DP	HLA-DPB1	421	0
classII_DP	HLA-DPB1	422	0
classII_DP	HLA-DPB1	423	0
classII_DP	HLA-DPB1	424	0
classII_DP	HLA-DPB1	425	0
classII_DP	HLA-DPB1	426	0
classII_DP	HLA-DPB1	427	0
classII_DP	HLA-DPB1	428	0
classII_DP	HLA-DPB1	429	0
classII_DP	HLA-DPB1	430	0
classII_DP	HLA-DPB1	431	0
classII_DP	HLA-DPB1	432	0
classII_DP	HLA-DPB1	433	0
classII_DP	HLA-DPB1	434	1
classII_DP	HLA-DPB1	435	1
classII_DP	HLA-DPB1	436	1
classII_DP	HLA-DPB1	437	1
classII_DP	HLA-DPB1	438	1
classII_DP	HLA-DPB1	439	1
classII_DP	HLA-DPB1	440	1
classII_DP	HLA-DPB1	441	1
classII_DP	HLA-DPB1	442	1
classII_DP	HLA-DPB1	443	1
classII_DP	HLA-DPB1	444	1
classII_DP	HLA-DPB1	445	1
classII_DP	HLA-DPB1	446	1
classII_DP	HLA-DPB1	447	1
classII_DP	HLA-DPB1	448	1
classII_DP	HLA-DPB1	449	1
classII_DP	HLA-DPB1	450	1
classII_DP	HLA-DPB1	451	1
classII_DP	HLA-DPB1	452	1
classII_DP	HLA-DPB1	453	1
classII_DP	HLA-DPB1	454	1
classII_DP	HLA-DPB1	455	1
classII_DP	HLA-DPB1	456	1
classII_DP	HLA-DPB1	457	1
classII_DP	HLA-DPB1	458	1
classII_DP	HLA-DPB1	459	1
classII_DP	HLA-DPB1	460	1
classII_DP	HLA-DPB1	461	1
classII_DP	HLA-DPB1	462	1
classII_DP	HLA-DPB1	463	1
classII_DP	HLA-DPB1	464	1
classII_DP	HLA-DPB1	465	1
classII_DP	HLA-DPB1	466	1
classII_DP	HLA-DPB1	467	1
classII_DP	HLA-DPB1	468	1
classII_DP	HLA-DPB1	469	1
classII_DP	HLA-DPB1	470	1
classII_DP	HLA-DPB1	471	1
classII_DP	HLA-DPB1	472	1
classII_DP	HLA-DPB1	473	1
classII_DP	HLA-DPB1	474	1
classII_DP	HLA-DPB1	475	1
classII_DP	HLA-DPB1	476	1
classII_DP	HLA-DPB1	477	1
classII_DP	HLA-DPB1	478	1
classII_DP	HLA-DPB1	479	1
classII_DP	HLA-DPB1	480	1
classII_DP	HLA-DPB1	481	1
classII_DP	HLA-DPB1	482	1
classII_DP	HLA-DPB1	483	1
classII_DP	HLA-DPB1	484	1
classII_DP	HLA-DPB1	485	1
classII_DP	HLA-DPB1	486	1
classII_DP	HLA-DPB1	487	1
classII_DP	HLA-DPB1	488	1
classII_DP	HLA-DPB1	489	1
classII_DP	HLA-DPB1	490	1
classII_DP	HLA-DPB1	491	1
classII_DP	HLA-DPB1	492	1
classII_DP	HLA-DPB1	493	1
classII_DP	HLA-DPB1	494	1
classII_DP	HLA-DPB1	495	1
classII_DP	HLA-DPB1	496	1
classII_DP	HLA-DPB1	497	1
classII_DP	HLA-DPB1	498	1
classII_DP	HLA-DPB1	499	1
classII_DP	HLA-DPB1	500	1
classII_DP	HLA-DPB1	501	1
classII_DP	HLA-DPB1	502	1
classII_DP	HLA-DPB1	503	1
classII_DP	HLA-DPB1	504	1
classII_DP	HLA-DPB1	505	1
classII_DP	HLA-DPB1	506	1
classII_DP	HLA-DPB1	507	1
classII_DP	HLA-DPB1	508	1
classII_DP	HLA-DPB1	509	1
classII_DP	HLA-DPB1	510	1
classII_DP	HLA-DPB1	511	1
classII_DP	HLA-DPB1	512	1
classII_DP	HLA-DPB1	513	1
classII_DP	HLA-DPB1	514	1
classII_DP	HLA-DPB1	515	1
classII_DP	HLA-DPB1	516	1
classII_DP	HLA-DPB1	517	1
classII_DP	HLA-DPB1	518	1
classII_DP	HLA-DPB1	519	1
classII_DP	HLA-DPB1	520	1
classII_DP	HLA-DPB1	521	1
classII_DP	HLA-DPB1	522	1
classII_DP	HLA-DPB1	523	1
classII_DP	HLA-DPB1	524	1
classII_DP	HLA-DPB1	525	1
classII_DP	HLA-DPB1	526	1
classII_DP	HLA-DPB1	527	1
classII_DP	HLA-DPB1	528	1
classII_DP	HLA-DPB1	529	1
classII_DP	HLA-DPB1	530	1
classII_DP	HLA-DPB1	531	1
classII_DP	HLA-DPB1	532	1
classII_DP	HLA-DPB1	533	1
classII_DP	HLA-DPB1	534	1
classII_DP	HLA-DPB1	535	1
classII_DP	HLA-DPB1	536	1
classII_DP	HLA-DPB1	537	1
classII_DP	HLA-DPB1	538	1
classII_DP	HLA-DPB1	539	1
classII_DP	HLA-DPB1	540	1
classII_DP	HLA-DPB1	541	1
classII_DP	HLA-DPB1	542	1
classII_DP	HLA-DPB1	543	1
classII_DP	HLA-DPB1	544	1
classII_DP	HLA-DPB1	545	1
classII_DP	HLA-DPB1	546	1
classII_DP	HLA-DPB1	547	1
classII_DP	HLA-DPB1	548	1
classII_DP	HLA-DPB1	549	1
classII_DP	HLA-DPB1	550	1
classII_DP	HLA-DPB1	551	1
classII_DP	HLA-DPB1	552	1
classII_DP	HLA-DPB1	553	1
classII_DP	HLA-DPB1	554	1
classII_DP	HLA-DPB1	555	1
classII_DP	HLA-DPB1	556	1
classII_DP	HLA-DPB1	557	1
classII_DP	HLA-DPB1	558	1
classII_DP	HLA-DPB1	559	1
classII_DP	HLA-DPB1	560	1
classII_DP	HLA-DPB1	561	1
classII_DP	HLA-DPB1	562	1
classII_DP	HLA-DPB1	563	1
classII_DP	HLA-DPB1	564	1
classII_DP	HLA-DPB1	565	1
classII_DP	HLA-DPB1	566	1
classII_DP	HLA-DPB1	567	1
classII_DP	HLA-DPB1	568	1
classII_DP	HLA-DPB1	569	1
classII_DP	HLA-DPB1	570	1
classII_DP	HLA-DPB1	571	1
classII_DP	HLA-DPB1	572	1
classII_DP	HLA-DPB1	573	1
classII_DP	HLA-DPB1	574	1
classII_DP	HLA-DPB1	575	1
classII_DP	HLA-DPB1	576	1
classII_DP	HLA-DPB1	577	1
classII_DP	HLA-DPB1	578	1
classII_DP	HLA-DPB1	579	1
classII_DP	HLA-DPB1	580	1
classII_DP	HLA-DPB1	581	1
classII_DP	HLA-DPB1	582	1
classII_DP	HLA-DPB1	583	1
classII_DP	HLA-DPB1	584	1
classII_DP	HLA-DPB1	585	1
classII_DP	HLA-DPB1	586	1
classII_DP	HLA-DPB1	587	1
classII_DP	HLA-DPB1	588	1
classII_DP	HLA-DPB1	589	1
classII_DP	HLA-DPB1	590	1
classII_DP	HLA-DPB1	591	1
classII_DP	HLA-DPB1	592	1
classII_DP	HLA-DPB1	593	1
classII_DP	HLA-DPB1	594	1
classII_DP	HLA-DPB1	595	1
classII_DP	HLA-DPB1	596	1
classII_DP	HLA-DPB1	597	1
classII_DP	HLA-DPB1	598	1
classII_DP	HLA-DPB1	599	1
classII_DP	HLA-DPB1	600	1
classII_DP	HLA-DPB1	601	1
classII_DP	HLA-DPB1	602	1
classII_DP	HLA-DPB1	603	1
classII_DP	HLA-DPB1	604	1
classII_DP	HLA-DPB1	605	1
classII_DP	HLA-DPB1	606	1
classII_DP	HLA-DPB1	607	1
classII_DP	HLA-DPB1	608	1
classII_DP	HLA-DPB1	609	1
classII_DP	HLA-DPB1	610	1
classII_DP	HLA-DPB1	611	1
classII_DP	HLA-DPB1	612	1
classII_DP	HLA-DPB1	613	1
classII_DP	HLA-DPB1	614	1
classII_DP	HLA-DPB1	615	1
classII_DP	HLA-DPB1	616	1
classII_DP	HLA-DPB1	617	1
classII_DP	HLA-DPB1	618	1
classII_DP	HLA-DPB1	619	1
classII_DP	HLA-DPB1	620	1
classII_DP	HLA-DPB1	621	1
classII_DP	HLA-DPB1	622	1
classII_DP	HLA-DPB1	623	1
classII_DP	HLA-DPB1	624	1
classII_DP	HLA-DPB1	625	1
classII_DP	HLA-DPB1	626	1
classII_DP	HLA-DPB1	627	1
classII_DP	HLA-DPB1	628	1
classII_DP	HLA-DPB1	629	0
classII_DP	HLA-DPB1	630	0
classII_DP	HLA-DPB1	631	0
classII_DP	HLA-DPB1	632	0
classII_DP	HLA-DPB1	633	0
classII_DP	HLA-DPB1	634	0
classII_DP	HLA-DPB1	635	0
classII_DP	HLA-DPB1	636	0
classII_DP	HLA-DPB1	637	0
classII_DP	HLA-DPB1	638	0
classII_DP	HLA-DPB1	639	0
classII_DP	HLA-DPB1	640	0
classII_DP	HLA-DPB1	641	0
classII_DP	HLA-DPB1	642	0
classII_DP	HLA-DPB1	643	0
classII_DP	HLA-DPB1	644	0
classII_DP	HLA-DPB1	645	0
classII_DP	HLA-DPB1	646	0
classII_DP	HLA-DPB1	647	0
classII_DP	HLA-DPB1	648	0
classII_DP	HLA-DPB1	649	0
classII_DP	HLA-DPB1	650	0
classII_DP	HLA-DPB1	651	0
classII_DP	HLA-DPB1	652	0
classII_DP	HLA-DPB1	653	0
classII_DP	HLA-DPB1	654	0
